loc,is_unused,contains_sensitive,num_params,cyclomatic_complexity,commit_count,code_churn,days_since_last_edit,author_count,recent_modification,label
171,1,1,4,9,26,808,955,12,0,7
75,1,0,5,4,25,19,378,4,0,3
156,0,0,4,11,60,1359,765,9,0,1
40,1,1,5,7,14,1066,331,1,0,7
192,1,0,0,3,30,572,11,8,1,2
74,1,1,6,12,49,317,78,1,0,7
226,0,1,2,20,24,1175,25,3,1,4
195,0,0,5,11,16,60,720,12,0,1
250,0,0,1,1,52,901,653,1,0,1
294,1,1,6,15,26,119,1173,7,0,7
227,0,1,4,2,18,875,811,1,0,5
162,1,1,2,16,0,576,52,1,0,7
139,0,0,1,9,39,1336,1024,1,0,1
111,0,1,6,15,55,241,952,5,0,5
151,0,0,6,1,13,497,298,7,0,1
120,1,1,6,16,57,318,581,9,0,7
9,1,0,0,19,43,354,592,1,0,3
238,1,1,4,16,2,870,1170,8,0,7
12,0,1,1,12,51,213,1142,5,0,5
206,1,1,1,11,13,1472,391,5,0,7
213,0,1,1,16,38,346,1052,9,0,5
138,0,1,1,4,57,831,424,10,0,5
240,0,0,4,3,42,791,918,7,0,1
138,1,0,2,19,47,479,49,10,0,3
12,1,0,4,8,42,1227,284,10,0,3
10,1,1,6,11,17,95,89,3,0,7
219,1,1,3,6,3,636,469,6,0,7
263,1,0,5,4,46,372,1026,7,0,3
293,0,1,3,3,26,88,480,5,0,5
222,0,1,1,8,9,283,39,2,0,5
153,0,0,6,17,51,759,54,12,0,1
278,0,1,4,10,6,1340,488,6,0,5
265,1,1,3,1,27,151,361,12,0,7
23,0,1,6,9,21,466,1053,11,0,5
210,1,0,1,17,29,1349,860,5,0,3
264,0,1,3,19,1,565,40,2,0,5
202,0,0,3,7,60,1104,498,9,0,1
109,1,0,2,14,23,1430,301,4,0,3
123,1,0,3,15,23,449,673,12,0,3
296,0,1,4,9,56,1087,824,7,0,5
199,0,0,6,17,49,987,262,10,0,1
100,0,0,4,3,22,683,147,5,0,1
36,0,1,1,3,33,1043,903,3,0,5
95,1,1,3,4,6,1027,791,12,0,7
7,0,0,4,13,13,950,1107,1,0,1
10,0,0,6,9,12,454,560,9,0,1
218,1,0,1,3,51,626,253,11,0,3
226,0,1,4,20,58,146,686,5,0,5
16,1,1,0,6,33,749,818,4,0,7
251,1,1,6,18,24,1478,57,9,0,7
93,0,0,2,15,7,305,858,5,0,1
173,0,0,3,2,35,332,29,10,1,0
93,1,1,0,9,27,1070,816,9,0,7
238,1,1,4,4,8,847,771,7,0,7
228,1,0,3,2,30,191,695,2,0,3
283,1,1,1,14,26,1249,677,5,0,7
232,1,1,1,9,22,482,944,10,0,7
266,0,0,3,3,45,774,842,7,0,1
48,0,1,2,5,60,1422,634,5,0,5
173,1,1,3,7,22,254,54,7,0,7
50,0,1,4,12,25,527,302,5,0,5
29,1,1,5,4,9,341,127,7,0,7
225,1,1,4,1,44,671,89,6,0,7
120,1,1,0,12,4,1492,460,7,0,7
34,0,0,0,12,22,272,25,5,1,0
218,1,0,5,11,15,663,31,1,0,3
64,1,0,6,12,18,1468,16,8,1,2
126,1,1,4,12,19,397,993,4,0,7
104,0,1,5,1,23,883,298,2,0,5
136,1,0,4,16,11,1423,836,3,0,3
166,1,0,5,18,30,629,197,10,0,3
158,1,0,6,7,13,1267,382,12,0,3
293,1,0,3,17,53,1071,1005,4,0,3
40,1,1,4,6,5,1143,438,7,0,7
107,1,1,3,8,25,1360,409,10,0,7
211,1,0,0,6,42,1095,19,3,1,2
266,1,0,0,14,14,865,1155,1,0,3
264,0,0,2,20,38,389,413,12,0,1
99,1,1,5,9,46,1124,101,7,0,7
137,1,1,5,19,46,888,704,5,0,7
211,1,1,2,13,24,1106,60,4,0,7
23,1,1,2,17,20,426,266,11,0,7
239,1,1,5,18,1,554,718,11,0,7
117,0,1,3,15,5,1461,1054,2,0,5
124,1,1,2,5,31,448,479,7,0,7
291,0,0,2,16,9,329,1057,10,0,1
176,0,0,4,5,6,97,600,11,0,1
79,0,1,3,11,55,1496,823,5,0,5
19,0,0,3,8,55,1335,650,11,0,1
107,1,0,4,7,49,436,483,1,0,3
70,1,1,1,17,58,254,572,3,0,7
61,0,1,4,4,55,619,334,5,0,5
292,1,1,0,20,59,244,778,6,0,7
135,0,0,2,12,8,1202,443,10,0,1
109,0,0,6,16,0,947,294,1,0,1
38,0,0,5,4,41,394,667,7,0,1
292,1,0,5,11,5,1093,37,9,0,3
32,1,1,2,19,58,156,291,4,0,7
166,0,0,6,6,4,142,437,7,0,1
288,1,0,4,18,8,596,1147,8,0,3
214,1,1,0,10,52,1130,436,7,0,7
155,0,1,3,14,21,306,745,1,0,5
248,0,0,4,13,26,1467,566,8,0,1
298,0,1,2,17,50,1293,321,1,0,5
156,0,0,5,10,9,768,774,5,0,1
148,1,1,2,15,17,1395,63,7,0,7
135,0,0,6,8,27,1000,941,9,0,1
276,1,0,1,1,23,540,831,8,0,3
149,1,0,6,8,6,59,1095,5,0,3
43,0,1,1,18,52,447,383,12,0,5
287,1,1,3,13,14,464,33,5,0,7
295,1,0,5,2,23,892,1079,12,0,3
163,0,1,0,12,8,53,710,5,0,5
235,0,0,0,2,39,1186,211,3,0,1
264,0,1,0,6,16,594,827,6,0,5
115,0,1,4,3,33,944,446,4,0,5
129,1,0,3,15,56,188,498,3,0,3
19,0,0,2,15,26,956,777,2,0,1
151,1,1,4,15,10,802,420,9,0,7
281,0,0,4,9,53,1032,796,1,0,1
216,1,0,6,14,41,903,332,8,0,3
294,0,1,5,2,32,80,606,3,0,5
277,1,0,4,17,60,645,909,12,0,3
105,1,1,2,17,14,126,624,2,0,7
258,0,1,5,14,54,844,1181,2,0,5
295,0,1,3,15,42,1036,370,11,0,5
106,0,1,2,12,18,34,316,2,0,5
83,1,1,0,20,25,234,1186,4,0,7
216,0,0,3,8,16,729,1179,12,0,1
130,0,0,1,10,48,286,69,8,0,1
265,1,0,3,16,36,486,1180,10,0,3
49,0,1,1,10,5,939,1022,6,0,5
170,1,0,6,8,15,653,185,2,0,3
271,1,0,3,15,56,912,1025,4,0,3
125,0,0,0,12,9,1289,156,11,0,1
134,1,1,2,2,34,1226,730,1,0,7
286,1,1,6,12,3,53,1006,4,0,7
112,0,1,3,5,44,435,646,2,0,5
235,1,1,2,19,30,629,981,3,0,7
15,1,1,4,3,20,50,347,1,0,7
212,1,1,1,11,49,246,542,4,0,7
221,0,1,3,8,60,1072,870,4,0,5
73,0,1,4,18,46,530,293,11,0,5
292,0,1,0,20,40,945,1079,9,0,5
44,0,1,3,16,36,560,829,7,0,5
226,1,1,1,4,9,410,863,7,0,7
257,0,0,0,15,41,107,1098,3,0,1
149,0,0,4,2,60,655,236,2,0,1
109,0,0,1,12,60,1004,86,1,0,1
293,1,0,0,1,50,1298,561,11,0,3
122,1,1,1,17,46,1360,908,2,0,7
115,0,1,2,10,30,1307,1168,7,0,5
30,0,1,2,12,17,820,607,8,0,5
166,1,1,0,7,17,1154,141,12,0,7
214,1,0,4,3,59,769,811,6,0,3
45,1,0,5,15,11,1292,502,11,0,3
6,0,1,4,9,20,1196,859,12,0,5
231,1,1,3,11,2,1359,436,11,0,7
176,1,1,2,15,45,873,456,10,0,7
6,0,1,2,2,3,1289,681,2,0,5
107,1,0,0,13,12,170,1087,11,0,3
156,0,1,5,10,14,1027,680,11,0,5
225,1,1,5,3,57,439,749,3,0,7
146,0,0,6,7,39,1089,849,1,0,1
100,1,1,5,20,51,1099,1021,9,0,7
283,1,1,1,4,0,1237,943,2,0,7
271,0,1,2,6,53,444,895,6,0,5
228,1,1,3,9,45,188,1016,3,0,7
214,1,1,0,20,9,1086,887,12,0,7
172,1,0,3,4,30,457,189,10,0,3
248,1,0,2,7,3,1204,837,12,0,3
197,0,1,6,18,31,202,292,3,0,5
117,1,1,2,14,36,1048,485,9,0,7
77,1,0,2,17,38,738,401,11,0,3
110,0,1,4,3,24,654,1182,6,0,5
118,0,0,4,8,53,78,724,7,0,1
147,1,0,2,7,43,729,485,3,0,3
191,0,0,5,5,46,831,143,1,0,1
209,0,1,0,12,20,1380,961,5,0,5
11,0,1,6,2,28,127,726,11,0,5
87,1,1,3,16,17,466,448,6,0,7
179,1,0,4,14,50,72,1149,7,0,3
271,0,1,2,5,43,614,810,5,0,5
44,0,1,2,12,7,1095,1097,6,0,5
11,0,1,1,11,21,933,228,11,0,5
223,1,1,4,4,31,787,891,8,0,7
201,1,0,6,10,5,345,1023,7,0,3
95,0,1,1,11,1,929,673,9,0,5
150,0,0,5,18,38,1498,177,6,0,1
295,1,1,1,9,59,49,756,3,0,7
75,1,1,5,11,13,217,537,5,0,7
8,0,0,6,11,24,1236,1000,12,0,1
207,0,0,5,20,15,1085,14,6,1,0
48,1,1,1,15,34,1166,432,2,0,7
90,1,1,1,14,4,146,1151,11,0,7
46,0,0,5,17,55,982,74,12,0,1
8,1,1,0,4,22,403,485,2,0,7
118,1,1,3,12,40,1461,781,2,0,7
293,0,1,3,18,40,1045,27,1,1,4
269,0,1,5,14,28,1244,198,10,0,5
106,0,1,0,11,17,1144,958,9,0,5
157,0,0,5,8,13,500,665,11,0,1
243,1,1,1,1,1,466,957,12,0,7
232,0,1,3,4,17,834,657,3,0,5
220,1,0,4,9,6,186,185,4,0,3
286,0,0,2,12,53,802,450,2,0,1
162,0,0,6,9,17,1074,914,2,0,1
28,1,0,3,7,42,287,1018,11,0,3
259,1,1,3,5,9,1081,642,5,0,7
210,1,1,0,12,60,652,44,4,0,7
122,1,0,2,13,10,500,1066,10,0,3
285,0,0,1,15,52,309,442,6,0,1
81,1,1,3,18,56,459,354,2,0,7
45,1,1,1,8,38,556,433,8,0,7
27,0,0,3,18,8,661,697,4,0,1
127,1,0,4,16,52,465,993,12,0,3
167,1,0,4,6,53,1060,120,1,0,3
173,1,0,4,2,25,913,485,5,0,3
268,1,1,6,11,45,256,395,1,0,7
24,0,1,6,14,18,1348,405,1,0,5
294,1,0,6,6,34,619,765,3,0,3
229,1,0,4,15,52,1223,417,10,0,3
44,1,1,2,13,15,347,512,12,0,7
122,1,0,4,8,21,727,976,8,0,3
58,1,1,2,7,13,90,448,9,0,7
37,1,0,0,13,26,1351,267,1,0,3
100,1,0,3,15,49,379,636,2,0,3
149,1,0,0,5,38,434,752,7,0,3
117,0,0,6,5,40,932,173,6,0,1
56,0,0,2,11,5,992,549,1,0,1
14,0,1,1,4,25,512,466,10,0,5
118,0,0,4,6,32,581,979,2,0,1
122,0,1,4,8,14,1211,801,3,0,5
279,1,0,1,19,28,1162,538,1,0,3
64,1,1,6,8,37,1367,185,9,0,7
22,0,1,5,6,27,511,665,6,0,5
151,1,1,0,4,38,1324,587,10,0,7
165,1,0,5,1,18,1017,390,3,0,3
150,0,0,2,14,53,160,126,12,0,1
235,1,0,2,20,33,551,1183,2,0,3
231,0,0,5,4,46,698,244,6,0,1
127,1,1,6,19,34,1336,1200,10,0,7
284,1,1,4,5,16,1324,386,5,0,7
244,1,0,1,18,29,236,370,4,0,3
114,1,1,4,5,42,506,682,4,0,7
166,1,1,1,2,22,835,674,8,0,7
183,1,0,0,19,19,900,79,10,0,3
153,0,0,6,2,21,981,1036,1,0,1
143,0,1,1,16,46,1173,94,10,0,5
31,0,1,4,20,21,1287,28,7,1,4
96,0,0,6,12,26,979,126,12,0,1
145,0,1,1,8,25,1183,84,2,0,5
90,0,0,4,5,22,626,544,4,0,1
111,1,0,5,18,18,289,781,11,0,3
196,1,0,6,6,22,1364,834,8,0,3
273,1,1,6,16,5,1482,165,6,0,7
123,1,0,1,18,46,191,428,8,0,3
132,1,1,1,17,39,776,1172,4,0,7
42,0,1,5,12,3,790,545,2,0,5
255,0,1,2,13,20,1467,172,2,0,5
148,0,0,2,19,25,943,21,5,1,0
67,0,1,0,2,41,434,946,10,0,5
171,1,1,1,20,59,350,210,12,0,7
50,1,1,0,10,43,1238,815,9,0,7
127,1,0,1,7,51,1241,288,5,0,3
5,1,0,4,2,54,789,918,10,0,3
212,0,1,0,20,24,1048,166,3,0,5
226,1,1,6,4,0,736,286,2,0,7
297,0,0,1,12,50,1086,1060,10,0,1
15,1,1,3,12,27,601,1192,2,0,7
74,1,1,4,8,8,670,105,8,0,7
171,0,0,4,8,36,1361,576,10,0,1
205,0,1,6,8,15,792,835,1,0,5
173,1,1,1,4,57,226,79,1,0,7
95,1,0,0,11,35,1320,813,8,0,3
65,0,1,4,11,38,1339,575,9,0,5
282,1,1,1,20,57,94,780,10,0,7
42,1,1,1,17,29,666,382,9,0,7
191,1,1,0,12,55,1253,717,9,0,7
132,1,1,5,3,33,883,1038,3,0,7
156,1,1,5,5,1,151,50,5,0,7
104,1,1,6,10,58,242,1111,11,0,7
93,0,1,1,20,15,52,1040,12,0,5
46,1,0,1,1,34,90,865,1,0,3
167,0,1,2,4,44,1390,1015,4,0,5
211,1,1,5,16,2,1417,353,5,0,7
37,0,1,4,10,1,638,1165,10,0,5
206,1,0,6,14,25,21,120,7,0,3
79,1,1,2,17,10,537,934,7,0,7
67,1,0,5,19,1,562,735,7,0,3
154,0,0,1,10,20,1386,132,11,0,1
203,1,1,0,3,2,1346,68,11,0,7
153,0,0,0,16,49,567,159,11,0,1
195,1,1,1,15,47,991,168,12,0,7
88,0,0,3,6,32,1469,314,12,0,1
129,1,0,1,5,50,1381,209,4,0,3
64,0,1,1,13,16,1442,871,4,0,5
247,1,1,5,7,30,1187,141,5,0,7
219,1,0,6,20,33,943,319,7,0,3
165,0,1,5,18,42,1239,98,7,0,5
151,1,1,0,2,47,544,1086,6,0,7
186,0,1,6,8,18,1281,448,10,0,5
70,0,1,3,18,53,915,858,12,0,5
157,0,0,0,12,24,1282,980,4,0,1
276,0,0,5,8,59,1357,122,2,0,1
246,1,1,6,2,12,132,874,11,0,7
202,0,1,4,19,54,188,96,9,0,5
159,1,1,6,17,0,745,838,11,0,7
93,0,1,5,10,52,844,1053,11,0,5
10,0,1,3,11,19,1019,572,3,0,5
237,0,0,0,7,30,682,172,12,0,1
215,1,0,5,15,15,449,550,11,0,3
25,0,1,6,8,5,693,373,3,0,5
273,1,1,4,11,3,607,656,10,0,7
219,0,1,0,6,7,1348,759,12,0,5
286,1,0,6,16,26,1088,47,2,0,3
282,1,0,6,14,29,1178,1005,4,0,3
297,0,0,0,10,6,302,565,12,0,1
200,1,1,2,4,43,723,189,7,0,7
31,1,0,1,7,26,1478,379,6,0,3
17,0,1,5,18,41,879,437,2,0,5
64,1,0,4,9,16,1321,537,10,0,3
223,0,1,4,3,27,479,382,11,0,5
292,1,1,1,19,45,1137,530,8,0,7
261,0,0,5,16,22,1427,362,2,0,1
198,1,0,5,9,12,515,258,8,0,3
291,1,1,0,2,50,73,359,11,0,7
208,0,0,6,11,25,1371,151,5,0,1
25,1,1,1,3,58,327,597,2,0,7
213,1,1,5,11,41,372,105,9,0,7
76,1,0,4,20,5,1200,368,8,0,3
54,1,1,1,4,8,573,927,9,0,7
163,1,1,1,18,49,1345,488,8,0,7
119,0,1,2,11,54,1424,605,10,0,5
170,1,1,2,5,45,1383,87,9,0,7
102,1,0,2,14,1,490,554,2,0,3
180,1,0,2,4,45,115,1154,4,0,3
190,0,1,6,12,34,1362,755,4,0,5
212,1,1,0,13,48,33,318,3,0,7
206,0,1,5,17,19,228,940,2,0,5
39,1,0,5,19,3,797,246,12,0,3
160,1,1,3,11,21,1389,426,12,0,7
86,0,0,3,17,32,1094,998,10,0,1
239,0,1,2,9,0,1311,526,6,0,5
202,1,0,4,19,23,1472,669,3,0,3
118,0,0,2,5,28,629,983,8,0,1
143,0,1,2,18,37,1324,1052,4,0,5
274,0,1,6,12,29,854,538,8,0,5
191,0,1,4,15,49,133,608,9,0,5
233,1,1,2,5,9,1173,994,9,0,7
35,1,1,3,15,37,626,396,2,0,7
192,1,1,6,6,19,1391,1140,8,0,7
267,1,1,3,14,47,1034,491,10,0,7
187,0,0,6,2,42,1125,95,5,0,1
288,0,1,6,13,45,1088,302,9,0,5
158,0,1,0,20,38,1480,905,5,0,5
63,0,0,4,5,5,666,609,6,0,1
281,1,0,2,19,58,40,222,1,0,3
102,0,1,2,3,44,432,228,11,0,5
209,1,1,5,5,49,124,551,6,0,7
25,0,1,0,10,49,210,854,2,0,5
123,0,1,4,1,3,550,38,12,0,5
247,0,0,6,2,22,840,526,12,0,1
261,0,0,3,10,13,887,1065,12,0,1
297,1,0,6,8,25,1344,1040,11,0,3
59,0,0,4,10,40,104,1188,4,0,1
212,0,1,1,5,9,492,632,1,0,5
267,1,0,4,11,53,251,504,5,0,3
17,1,0,2,6,21,911,435,4,0,3
64,1,0,0,18,53,1249,672,2,0,3
106,0,1,4,8,46,933,731,3,0,5
175,0,0,0,19,7,1469,692,7,0,1
278,1,1,4,16,24,437,790,8,0,7
99,1,0,4,6,52,67,976,1,0,3
110,0,0,3,9,16,164,741,11,0,1
18,1,1,4,13,42,1385,38,1,0,7
43,0,1,5,17,7,1347,291,4,0,5
153,0,0,0,18,7,1033,582,10,0,1
102,0,1,4,8,18,1299,98,12,0,5
252,0,0,6,8,34,1311,198,8,0,1
108,1,1,4,8,12,1490,1186,6,0,7
148,1,0,2,11,26,399,501,2,0,3
14,0,1,6,12,17,582,535,1,0,5
132,0,0,1,18,44,375,376,8,0,1
212,1,0,4,4,15,1357,971,7,0,3
43,1,1,4,12,53,1375,72,5,0,7
50,1,0,6,4,40,1317,60,3,0,3
227,1,1,5,19,40,282,737,2,0,7
288,1,0,4,7,2,561,1099,1,0,3
145,1,1,5,1,41,1350,343,3,0,7
41,1,0,4,15,16,1395,609,9,0,3
94,1,0,1,18,6,778,698,4,0,3
162,1,1,2,3,24,796,991,9,0,7
95,0,0,0,19,35,528,641,11,0,1
275,0,0,3,20,35,619,1053,3,0,1
96,0,0,6,13,37,957,1006,3,0,1
242,1,0,2,10,15,1104,889,3,0,3
10,1,0,5,3,56,1102,379,9,0,3
261,1,1,5,4,50,623,620,4,0,7
238,0,0,6,12,4,357,803,3,0,1
80,1,0,1,10,32,1097,756,10,0,3
259,0,0,6,6,55,899,777,5,0,1
103,0,0,1,11,51,1002,1170,2,0,1
187,0,1,0,18,52,1250,887,7,0,5
240,0,0,6,4,9,1029,19,9,1,0
58,1,1,0,12,32,130,688,11,0,7
146,0,0,4,14,4,1346,477,8,0,1
131,1,0,2,19,24,538,74,3,0,3
257,1,1,0,18,41,868,342,10,0,7
181,0,0,2,4,20,1206,53,2,0,1
283,1,1,1,1,27,640,864,6,0,7
195,0,0,6,3,46,650,68,2,0,1
179,1,1,2,15,59,291,551,10,0,7
217,1,1,6,14,45,1371,252,1,0,7
182,1,0,1,2,3,98,653,9,0,3
219,0,0,6,13,5,288,478,3,0,1
264,0,1,0,14,3,747,419,8,0,5
17,1,0,0,8,16,385,295,9,0,3
109,0,0,5,7,8,1008,313,8,0,1
123,1,1,2,6,26,328,657,8,0,7
155,0,0,0,3,43,295,82,11,0,1
166,0,0,6,11,39,1137,647,9,0,1
101,0,1,1,16,16,936,918,9,0,5
287,0,0,3,5,22,348,1150,8,0,1
286,1,1,6,3,45,1334,608,12,0,7
125,0,0,1,14,42,717,736,7,0,1
203,0,1,1,11,0,773,986,7,0,5
234,1,0,2,14,45,796,706,9,0,3
74,1,0,1,20,54,1418,631,3,0,3
292,1,1,3,16,2,967,264,7,0,7
249,0,1,2,5,0,1079,462,10,0,5
207,0,1,0,9,45,775,986,8,0,5
264,1,0,5,1,35,562,91,10,0,3
199,0,0,6,2,12,1288,546,2,0,1
255,0,1,5,12,10,681,305,9,0,5
63,1,1,1,17,34,703,318,11,0,7
157,0,1,3,6,24,525,448,12,0,5
200,1,1,4,2,27,786,464,6,0,7
279,0,1,2,12,30,224,498,2,0,5
235,1,0,2,18,39,1127,472,7,0,3
295,0,1,1,13,52,834,1116,9,0,5
285,0,1,3,14,11,506,986,11,0,5
221,1,0,2,15,46,124,687,12,0,3
144,1,0,6,9,35,1292,671,3,0,3
288,0,1,0,6,13,180,223,10,0,5
191,1,1,2,5,1,1312,788,10,0,7
129,1,1,4,16,43,371,1044,1,0,7
137,1,1,4,13,22,3,1050,7,0,7
106,0,0,1,14,33,80,622,6,0,1
8,0,1,0,8,16,441,224,7,0,5
202,1,0,1,4,46,858,807,1,0,3
64,1,0,5,15,27,68,933,6,0,3
108,0,0,6,14,30,796,711,9,0,1
77,0,1,2,2,41,959,771,8,0,5
106,1,1,1,9,17,12,1049,6,0,7
118,1,1,2,11,11,843,321,7,0,7
254,1,0,1,13,16,726,850,7,0,3
29,0,1,6,20,11,449,608,6,0,5
233,0,1,4,12,30,157,36,11,0,5
145,1,1,1,19,52,346,995,12,0,7
148,1,1,1,13,8,1247,539,7,0,7
288,0,0,2,15,41,1117,531,1,0,1
110,0,1,0,13,9,397,288,8,0,5
29,1,1,2,11,16,728,422,6,0,7
254,1,1,3,18,30,1464,233,8,0,7
92,0,1,2,2,54,290,908,12,0,5
161,1,1,4,12,24,92,1030,6,0,7
32,1,1,3,12,53,15,747,3,0,7
196,0,0,3,4,24,1476,853,3,0,1
157,0,1,6,13,38,1002,465,5,0,5
134,1,1,4,5,33,1121,1000,7,0,7
63,1,1,6,3,44,12,34,1,0,7
136,1,0,5,3,17,256,831,9,0,3
59,0,1,1,3,21,22,877,5,0,5
97,0,0,1,5,2,1382,818,4,0,1
122,0,0,2,3,33,1126,197,12,0,1
93,1,1,6,3,2,1121,8,3,1,6
26,1,1,1,12,1,1104,222,10,0,7
132,0,0,4,7,58,136,1031,2,0,1
180,0,1,0,15,60,739,727,8,0,5
79,0,1,1,16,24,755,488,12,0,5
114,0,0,4,18,54,968,562,6,0,1
127,0,1,0,5,19,781,159,10,0,5
135,1,0,6,19,34,1275,1088,10,0,3
212,1,1,0,2,15,1119,1060,12,0,7
108,1,0,4,8,26,844,571,12,0,3
171,0,1,5,17,30,544,423,6,0,5
282,0,1,6,6,60,1101,417,2,0,5
38,0,1,6,5,12,1393,82,12,0,5
131,1,1,0,4,11,1077,656,11,0,7
31,0,0,4,15,19,462,710,5,0,1
258,1,1,1,3,35,1094,196,12,0,7
246,1,0,5,20,44,135,318,4,0,3
168,0,1,5,8,38,1261,678,7,0,5
69,1,0,2,18,58,1180,799,6,0,3
255,1,0,4,13,3,1397,922,3,0,3
95,0,0,4,18,47,1268,920,9,0,1
60,1,1,1,10,29,471,307,7,0,7
227,0,1,1,16,47,717,816,12,0,5
97,0,0,3,5,5,970,980,1,0,1
41,0,1,5,10,16,831,108,11,0,5
164,0,0,2,17,5,811,17,9,1,0
244,0,0,3,3,51,426,1097,1,0,1
154,1,0,5,16,47,1330,1041,8,0,3
75,0,1,1,3,35,556,730,4,0,5
152,0,1,6,16,5,569,306,4,0,5
261,1,1,4,8,32,387,388,4,0,7
186,0,0,4,1,17,217,674,7,0,1
155,1,0,0,19,35,226,29,9,1,2
196,0,1,3,17,31,1454,1109,8,0,5
43,0,0,3,2,23,913,95,8,0,1
283,1,1,4,9,45,1112,192,9,0,7
99,1,0,5,2,8,958,218,6,0,3
181,0,1,0,5,8,1124,1115,10,0,5
65,0,1,5,11,31,632,773,3,0,5
157,0,1,0,10,41,199,80,8,0,5
17,1,0,0,13,0,1044,75,9,0,3
279,0,0,4,4,20,403,394,8,0,1
240,1,0,3,3,8,53,791,11,0,3
241,0,1,4,19,60,335,811,3,0,5
42,1,0,6,2,14,806,1030,6,0,3
141,1,1,5,2,60,515,186,12,0,7
85,0,0,1,17,13,892,87,8,0,1
94,1,0,5,1,23,1021,355,2,0,3
110,0,1,2,1,20,953,1026,10,0,5
295,0,0,3,4,59,810,85,7,0,1
187,0,0,3,11,35,992,478,6,0,1
14,1,0,6,13,52,80,598,10,0,3
136,1,1,4,12,54,31,192,7,0,7
82,1,0,3,19,33,1437,1003,6,0,3
236,0,0,2,3,10,1403,163,1,0,1
172,0,1,3,15,0,1078,1159,4,0,5
227,1,1,4,16,8,646,1109,6,0,7
154,0,1,1,1,31,499,542,10,0,5
176,1,0,0,5,13,171,1174,3,0,3
107,0,0,1,11,10,274,960,7,0,1
276,0,0,1,5,52,727,567,3,0,1
299,0,1,6,1,43,453,326,5,0,5
210,0,0,3,10,40,178,722,9,0,1
85,0,1,4,3,57,936,792,2,0,5
210,0,0,1,3,30,1300,475,9,0,1
94,0,1,5,6,43,1401,741,3,0,5
33,1,1,3,7,15,1071,248,12,0,7
217,1,0,1,15,18,766,837,11,0,3
169,0,0,3,13,25,1088,292,9,0,1
27,1,1,6,20,17,344,6,4,1,6
21,1,1,5,11,29,798,212,4,0,7
180,1,1,0,8,49,323,993,3,0,7
42,1,1,3,19,53,1012,1115,1,0,7
116,0,1,1,10,31,206,142,4,0,5
137,0,1,6,6,18,911,28,11,1,4
299,1,0,1,12,5,1341,177,2,0,3
154,0,1,3,8,22,1297,270,7,0,5
103,0,1,5,5,26,212,321,12,0,5
59,0,0,3,17,29,397,1026,12,0,1
206,1,1,3,8,35,743,229,5,0,7
64,0,1,2,5,55,1061,455,5,0,5
126,1,0,6,13,57,1374,900,2,0,3
79,0,1,3,8,31,97,127,2,0,5
269,1,0,6,8,58,269,356,7,0,3
152,0,0,4,8,3,90,55,9,0,1
77,0,0,1,2,20,1481,846,3,0,1
229,1,0,4,14,8,990,875,8,0,3
235,1,1,2,15,50,554,415,2,0,7
271,0,0,6,12,4,1456,289,7,0,1
234,1,1,0,2,50,1472,299,7,0,7
118,1,1,5,10,24,178,992,12,0,7
197,0,0,2,5,52,873,1186,5,0,1
62,0,1,1,8,58,1379,795,4,0,5
110,1,1,1,13,17,696,813,12,0,7
223,1,0,1,9,4,1324,980,7,0,3
76,1,1,3,2,53,484,464,9,0,7
154,1,1,2,10,49,838,559,2,0,7
9,1,1,0,20,48,1333,490,4,0,7
242,1,1,2,10,40,940,289,8,0,7
241,1,1,6,15,17,1302,489,10,0,7
299,0,1,3,1,28,986,601,7,0,5
116,0,1,0,17,1,962,170,9,0,5
46,0,0,5,4,10,668,146,5,0,1
154,0,0,2,7,23,823,847,6,0,1
257,1,1,5,16,36,617,673,4,0,7
218,1,0,2,19,5,706,284,7,0,3
128,1,0,0,17,15,1379,243,8,0,3
214,1,0,3,7,46,840,932,4,0,3
266,1,1,6,4,3,368,109,6,0,7
225,0,0,2,13,29,479,693,2,0,1
9,1,0,2,7,60,1265,1193,11,0,3
274,0,0,0,7,37,1076,380,3,0,1
16,0,0,5,1,25,1150,1164,2,0,1
32,0,1,4,14,14,249,601,9,0,5
57,1,0,5,2,24,169,778,12,0,3
273,1,0,0,18,60,734,964,1,0,3
164,0,0,2,4,60,720,886,11,0,1
60,1,1,0,10,47,1106,107,2,0,7
231,0,1,6,6,32,383,801,12,0,5
127,0,0,4,9,52,1098,110,4,0,1
123,0,1,5,5,53,98,682,3,0,5
72,0,0,2,2,26,331,300,7,0,1
8,1,0,2,19,18,1342,887,7,0,3
96,1,1,1,14,12,508,388,7,0,7
229,1,1,4,19,45,775,486,6,0,7
250,1,0,1,2,6,356,1193,4,0,3
154,1,1,1,18,1,1215,697,6,0,7
107,0,1,4,5,37,1374,485,12,0,5
97,0,0,5,8,21,342,366,5,0,1
135,0,1,3,16,43,1336,1174,8,0,5
203,1,1,5,3,47,1362,574,10,0,7
236,1,0,1,10,30,506,795,4,0,3
116,1,1,6,17,33,815,1044,4,0,7
187,1,1,0,18,55,191,1003,9,0,7
117,1,1,5,7,21,221,987,7,0,7
107,0,0,1,1,12,450,1047,5,0,1
298,1,0,5,17,38,164,265,4,0,3
136,0,0,5,7,36,1434,217,3,0,1
13,0,0,0,17,28,540,89,8,0,1
228,0,0,2,9,23,1388,720,5,0,1
126,0,0,5,2,48,520,830,2,0,1
8,1,1,2,9,16,1118,986,12,0,7
88,1,0,0,9,21,82,136,1,0,3
