loc,is_unused,contains_sensitive,num_params,cyclomatic_complexity,commit_count,code_churn,days_since_last_edit,author_count,recent_modification,usage_score,activity_score,importance_score,sensitivity_score
172,0,0,0,8,29,379,1059,10,0,3,0,2,0
131,1,0,6,13,44,779,1200,2,0,0,0,3,0
200,0,0,3,15,21,536,756,7,0,3,0,3,0
104,1,0,1,15,23,620,600,12,0,0,0,3,0
46,0,0,4,4,48,1472,390,1,0,3,0,1,0
120,1,0,3,14,55,272,739,6,0,0,0,3,0
198,0,1,5,5,32,1129,820,4,0,3,0,2,3
40,0,0,0,8,34,456,904,11,0,3,0,1,0
174,1,1,3,3,17,172,585,2,0,0,0,1,3
112,1,1,5,5,28,274,200,3,0,0,1,2,3
202,0,0,1,4,30,30,1169,9,0,3,0,2,0
147,1,1,3,19,48,566,837,7,0,0,0,3,3
153,1,1,6,1,14,298,842,3,0,0,0,2,3
11,1,0,2,2,6,840,680,4,0,0,0,0,0
277,0,1,1,10,0,1178,796,10,0,1,0,2,3
275,1,0,0,18,55,1177,454,8,0,0,0,3,0
13,0,1,4,14,41,1150,1087,9,0,3,0,3,2
218,1,0,4,11,37,925,477,3,0,0,0,3,0
273,0,1,2,2,22,1072,1194,11,0,3,0,2,3
102,0,1,5,12,58,1463,1045,8,0,3,0,3,3
83,1,1,4,6,11,763,536,8,0,0,0,2,3
285,1,0,1,10,1,664,246,4,0,0,1,1,0
57,1,1,5,15,5,308,587,4,0,0,0,2,3
154,0,0,5,2,24,862,12,7,1,3,3,3,0
188,0,0,4,20,0,938,727,6,0,1,0,3,0
181,0,1,3,9,57,697,1175,2,0,3,0,1,3
130,0,0,5,18,27,567,124,1,0,3,1,3,0
81,1,1,1,2,2,515,1139,11,0,0,0,1,3
132,0,1,6,3,40,449,106,2,0,3,1,2,3
268,0,0,6,9,46,711,533,7,0,3,0,3,0
249,0,1,6,18,13,1439,694,2,0,2,0,3,3
61,0,1,4,17,16,527,1187,11,0,2,0,3,3
274,1,1,3,13,32,1252,43,1,0,0,2,2,3
196,0,1,1,9,33,1183,168,1,0,3,1,1,3
182,1,0,0,3,9,1231,917,6,0,0,0,2,0
82,1,1,5,6,19,710,283,7,0,0,1,2,3
292,0,0,1,3,49,1212,1083,3,0,3,0,1,0
29,0,1,4,6,43,388,297,7,0,3,1,2,2
171,1,1,3,1,10,1417,762,12,0,0,0,2,3
220,1,0,3,12,51,1154,643,4,0,0,0,2,0
215,0,0,0,20,22,1487,97,5,0,3,1,2,0
132,1,1,1,9,33,316,215,3,0,0,1,1,3
108,1,0,3,16,43,1363,990,7,0,0,0,3,0
11,0,1,5,8,1,1120,954,8,0,1,0,2,2
258,1,1,1,10,22,1385,852,11,0,0,0,2,3
253,1,1,5,12,29,1445,513,2,0,0,0,3,3
241,0,0,5,19,40,471,966,9,0,3,0,3,0
225,1,1,6,1,24,1010,35,11,0,0,2,3,3
179,1,1,3,19,18,1067,141,1,0,0,1,2,3
258,1,1,1,11,39,699,285,3,0,0,1,2,3
225,0,1,0,12,29,1075,999,11,0,3,0,3,3
89,0,0,4,6,42,912,586,7,0,3,0,2,0
41,0,1,2,13,33,776,1186,2,0,3,0,1,2
125,1,0,6,11,51,1323,917,6,0,0,0,3,0
119,1,0,5,13,36,821,749,7,0,0,0,3,0
125,1,1,6,8,30,807,985,12,0,0,0,3,3
291,1,0,4,14,56,509,270,7,0,0,1,3,0
212,1,1,0,18,31,1254,191,8,0,0,1,3,3
208,0,0,1,8,30,1303,652,2,0,3,0,1,0
59,0,0,1,1,17,1035,1187,4,0,2,0,0,0
87,1,0,2,15,9,1217,459,8,0,0,0,2,0
110,0,1,5,3,51,373,1155,5,0,3,0,2,3
117,1,0,2,13,49,185,239,3,0,0,1,2,0
63,0,0,5,6,8,606,256,5,0,2,1,1,0
222,1,1,1,3,10,1443,997,4,0,0,0,1,3
215,1,0,3,5,25,1328,1139,4,0,0,0,1,0
161,0,0,5,20,60,965,475,7,0,3,0,3,0
244,0,0,4,2,42,1114,1063,1,0,3,0,2,0
216,1,1,5,10,53,1311,540,6,0,0,0,3,3
190,1,1,4,10,3,846,1065,11,0,0,0,3,3
23,1,1,3,14,46,395,1094,5,0,0,0,1,2
149,0,0,0,2,38,262,297,9,0,3,1,2,0
10,0,0,0,6,1,923,1088,9,0,1,0,1,0
259,1,0,6,15,15,1040,515,10,0,0,0,3,0
177,0,1,3,20,31,947,539,10,0,3,0,3,3
159,1,0,4,13,32,877,151,10,0,0,1,3,0
83,1,0,5,2,2,1181,212,3,0,0,1,1,0
39,0,1,5,4,54,1336,281,9,0,3,1,2,2
57,0,1,2,14,38,136,529,12,0,3,0,2,3
264,0,1,5,6,43,504,137,5,0,3,1,2,3
223,0,0,1,20,58,174,1187,11,0,3,0,3,0
117,1,1,1,5,47,1330,641,6,0,0,0,2,3
249,1,1,0,5,52,1500,199,3,0,0,1,1,3
123,1,0,3,11,14,602,1042,11,0,0,0,3,0
86,0,1,0,1,46,933,854,3,0,3,0,0,3
5,0,1,4,17,38,1216,985,12,0,3,0,3,2
232,1,0,2,17,15,1127,43,8,0,0,2,3,0
72,1,0,3,7,19,1356,608,12,0,0,0,1,0
75,1,0,0,4,49,201,1173,11,0,0,0,1,0
9,0,1,0,9,38,300,28,12,1,3,3,1,2
82,0,0,3,18,55,1218,334,10,0,3,1,2,0
89,1,1,4,7,5,963,632,6,0,0,0,2,3
256,1,1,4,17,8,510,873,1,0,0,0,3,3
27,1,0,4,10,21,834,872,11,0,0,0,2,0
270,1,1,5,17,60,853,874,8,0,0,0,3,3
36,0,0,6,16,18,317,311,2,0,2,1,2,0
75,0,1,2,16,53,843,559,2,0,3,0,1,3
277,0,1,5,6,16,639,607,10,0,2,0,3,3
268,1,1,2,5,38,55,369,7,0,0,0,2,3
248,1,0,1,4,19,1449,1033,12,0,0,0,2,0
292,1,1,0,19,3,1009,969,1,0,0,0,2,3
158,1,0,1,13,6,1461,976,1,0,0,0,2,0
279,1,1,2,9,45,580,882,2,0,0,0,1,3
287,0,0,5,11,56,374,236,4,0,3,1,3,0
52,0,1,1,8,44,506,881,6,0,3,0,1,3
296,1,0,2,19,10,375,920,8,0,0,0,3,0
117,0,1,0,4,29,478,428,10,0,3,0,2,3
219,1,0,5,12,7,839,511,12,0,0,0,3,0
22,1,0,4,7,18,1306,418,5,0,0,0,1,0
212,1,0,3,16,29,359,1176,4,0,0,0,2,0
8,1,0,3,7,20,611,1191,4,0,0,0,0,0
26,0,0,1,17,37,1418,15,3,1,3,3,1,0
186,1,0,5,12,48,236,481,10,0,0,0,3,0
276,1,1,2,17,15,517,297,9,0,0,1,3,3
59,0,1,6,8,39,234,996,10,0,3,0,2,3
147,0,1,6,8,10,1010,1012,2,0,2,0,2,3
222,1,1,0,5,21,1187,568,12,0,0,0,2,3
209,1,0,4,1,38,517,895,7,0,0,0,3,0
129,1,0,6,18,55,645,176,7,0,0,1,3,0
99,0,1,1,11,18,848,286,4,0,2,1,1,3
163,0,0,1,7,29,662,733,4,0,3,0,1,0
193,0,1,6,18,54,376,779,9,0,3,0,3,3
156,1,0,2,3,19,1255,424,10,0,0,0,2,0
24,0,1,0,11,42,1450,675,12,0,3,0,2,2
234,0,1,0,7,24,94,820,4,0,3,0,1,3
141,0,1,4,4,30,775,1123,11,0,3,0,3,3
253,0,1,4,6,38,1098,918,10,0,3,0,3,3
84,1,1,5,2,45,1330,691,1,0,0,0,1,3
41,0,0,2,8,8,432,670,10,0,2,0,1,0
290,1,0,6,11,28,542,617,6,0,0,0,3,0
169,0,0,3,15,1,1314,790,2,0,1,0,2,0
110,0,1,6,11,53,395,539,11,0,3,0,3,3
191,0,1,3,1,29,1092,342,6,0,3,1,2,3
23,1,0,6,17,30,1350,470,7,0,0,0,3,0
17,0,1,0,14,7,918,1117,1,0,2,0,1,2
207,0,0,0,2,42,185,520,6,0,3,0,2,0
149,1,0,5,9,1,383,186,5,0,0,1,2,0
296,0,1,1,19,22,1208,981,7,0,3,0,3,3
72,1,0,2,12,55,1294,626,7,0,0,0,2,0
280,1,0,0,11,3,611,715,9,0,0,0,3,0
17,0,0,6,20,12,1289,436,1,0,2,0,2,0
54,0,0,2,3,54,1134,35,2,0,3,2,0,0
246,0,0,3,12,44,201,435,9,0,3,0,3,0
190,1,0,3,20,18,1270,366,9,0,0,0,3,0
253,0,0,0,11,2,999,51,8,0,1,2,3,0
178,1,0,3,13,33,1255,603,7,0,0,0,3,0
30,1,1,3,19,50,1253,1046,11,0,0,0,2,2
139,0,0,2,4,3,840,628,1,0,1,0,1,0
41,1,1,0,17,25,499,401,10,0,0,0,2,2
286,1,1,4,9,25,531,1112,3,0,0,0,2,3
109,1,1,6,7,6,493,409,12,0,0,0,3,3
137,0,1,1,4,7,433,976,6,0,2,0,2,3
179,0,0,4,4,2,411,485,7,0,1,0,3,0
114,0,1,0,11,1,616,345,7,0,1,1,3,3
250,0,0,0,1,17,419,696,10,0,2,0,2,0
47,1,0,2,2,6,96,732,3,0,0,0,0,0
145,0,0,4,20,0,566,803,10,0,1,0,3,0
11,1,0,1,17,45,1443,395,6,0,0,0,2,0
149,0,0,1,3,14,1142,46,8,0,2,2,2,0
50,0,1,6,18,25,885,828,4,0,3,0,2,2
146,1,0,1,16,51,524,1180,2,0,0,0,2,0
160,1,0,2,13,49,969,977,3,0,0,0,2,0
254,1,0,1,14,41,588,350,11,0,0,1,3,0
70,1,1,0,4,29,1200,510,1,0,0,0,0,3
24,1,0,6,3,8,683,343,12,0,0,1,2,0
151,0,1,4,12,11,6,742,1,0,2,0,3,3
244,1,1,6,14,59,1304,459,3,0,0,0,3,3
162,1,1,3,9,22,1261,1143,11,0,0,0,2,3
155,1,0,0,12,35,927,1196,8,0,0,0,3,0
64,0,0,4,18,56,65,80,5,0,3,2,2,0
47,1,0,0,18,13,1012,321,11,0,0,1,2,0
105,0,1,1,9,41,745,106,1,0,3,1,1,3
68,0,0,0,8,1,856,916,7,0,1,0,1,0
266,1,0,0,2,46,605,757,4,0,0,0,1,0
266,1,1,0,6,30,1064,352,3,0,0,1,1,3
129,1,1,5,3,17,951,622,5,0,0,0,2,3
76,0,0,2,4,7,203,808,5,0,2,0,0,0
101,0,0,2,10,25,352,1042,2,0,3,0,1,0
176,0,0,6,5,60,1269,477,8,0,3,0,3,0
92,0,1,2,14,4,1180,680,3,0,1,0,1,3
15,1,0,4,10,10,561,324,12,0,0,1,2,0
198,1,0,2,11,20,970,1116,7,0,0,0,3,0
130,1,1,2,19,15,1261,605,9,0,0,0,3,3
19,1,0,1,17,19,1200,937,5,0,0,0,1,0
5,1,0,0,20,40,560,186,5,0,0,1,1,0
68,1,0,3,3,28,526,1026,8,0,0,0,1,0
37,1,0,1,5,7,498,854,4,0,0,0,0,0
162,1,0,1,12,18,177,398,8,0,0,0,3,0
90,0,0,3,5,26,368,1063,9,0,3,0,1,0
118,0,1,6,7,41,805,1109,3,0,3,0,2,3
40,1,1,3,17,12,1275,613,1,0,0,0,1,2
23,1,0,4,12,41,64,225,8,0,0,1,3,0
20,1,0,4,16,31,1194,863,7,0,0,0,3,0
67,0,0,0,17,5,565,792,4,0,2,0,1,0
234,0,1,0,6,33,799,1175,1,0,3,0,1,3
292,1,0,3,4,3,1410,439,5,0,0,0,1,0
294,1,1,1,3,53,1266,310,5,0,0,1,1,3
241,1,1,1,12,10,668,164,12,0,0,1,3,3
16,1,0,6,12,22,325,153,9,0,0,1,3,0
100,1,1,6,6,40,1361,771,1,0,0,0,1,3
166,1,1,4,4,37,455,859,3,0,0,0,2,3
148,0,0,0,6,53,971,1025,9,0,3,0,2,0
156,1,0,1,12,50,697,851,12,0,0,0,3,0
222,0,0,5,12,21,39,1057,10,0,3,0,3,0
270,0,1,2,8,48,1352,1063,11,0,3,0,2,3
180,0,0,4,16,40,885,183,2,0,3,1,3,0
55,1,0,3,12,41,879,933,4,0,0,0,1,0
192,0,1,1,5,9,934,475,11,0,2,0,2,3
36,1,0,1,9,39,394,449,12,0,0,0,1,0
268,0,0,5,15,28,139,745,6,0,3,0,3,0
43,1,0,6,10,43,1417,989,1,0,0,0,1,0
234,0,1,4,16,40,102,859,10,0,3,0,3,3
44,1,1,1,2,38,187,691,3,0,0,0,0,2
288,0,1,4,5,47,1045,1141,10,0,3,0,3,3
39,0,0,5,17,9,558,640,8,0,2,0,3,0
102,1,1,0,17,3,219,762,1,0,0,0,2,3
166,0,0,6,15,9,637,941,1,0,2,0,3,0
79,1,1,0,4,38,41,99,1,0,0,1,0,3
239,1,1,1,6,23,1301,794,4,0,0,0,1,3
191,0,1,3,3,13,832,562,10,0,2,0,2,3
225,1,0,6,12,20,344,70,9,0,0,2,3,0
146,1,1,2,16,6,1291,355,11,0,0,1,3,3
222,0,1,0,12,35,519,360,9,0,3,1,3,3
235,0,0,6,18,38,1082,107,1,0,3,1,3,0
146,0,0,0,4,18,68,92,9,0,2,1,2,0
294,1,1,6,1,17,947,183,12,0,0,1,3,3
273,0,1,4,20,38,636,927,3,0,3,0,3,3
87,1,1,1,13,18,714,39,4,0,0,2,1,3
94,1,0,6,7,31,515,847,10,0,0,0,2,0
120,0,1,2,5,19,213,1121,4,0,2,0,1,3
79,0,0,5,3,22,719,669,7,0,3,0,2,0
170,0,1,0,9,24,686,220,4,0,3,1,1,3
219,0,0,1,19,49,1268,822,1,0,3,0,2,0
10,1,1,6,3,55,1403,449,8,0,0,0,2,2
233,1,1,4,11,26,938,286,7,0,0,1,3,3
155,0,1,1,16,23,1339,1094,10,0,3,0,3,3
107,1,0,0,19,44,348,775,8,0,0,0,3,0
58,1,1,6,2,3,784,738,10,0,0,0,2,3
66,1,0,6,15,31,881,792,2,0,0,0,2,0
165,1,1,4,15,35,385,537,12,0,0,0,3,3
224,1,0,2,5,3,729,305,3,0,0,1,1,0
229,1,0,5,20,34,33,1020,8,0,0,0,3,0
117,1,1,5,14,45,391,551,8,0,0,0,3,3
59,0,0,4,5,53,128,893,8,0,3,0,2,0
275,0,1,3,4,54,1262,1138,5,0,3,0,1,3
183,0,1,5,1,7,883,787,4,0,2,0,2,3
268,1,0,6,1,37,6,15,11,1,0,3,3,0
58,0,1,2,6,33,1187,661,11,0,3,0,1,3
74,0,0,2,10,37,1443,84,6,0,3,2,1,0
228,0,1,3,12,34,492,720,6,0,3,0,3,3
199,1,1,5,20,24,651,249,12,0,0,1,3,3
98,0,1,3,16,8,750,1142,12,0,2,0,2,3
269,0,1,3,3,11,478,64,1,0,2,2,1,3
210,0,0,3,10,18,381,323,7,0,2,1,2,0
251,0,1,6,4,19,908,555,6,0,2,0,3,3
45,1,0,3,7,26,343,309,1,0,0,1,0,0
263,0,0,4,7,3,988,643,8,0,1,0,3,0
46,0,1,4,10,5,480,222,11,0,2,1,2,2
189,1,0,1,14,23,1089,969,12,0,0,0,3,0
186,1,1,2,11,6,1378,41,5,0,0,2,2,3
27,1,0,2,15,24,32,549,4,0,0,0,1,0
126,1,0,5,14,2,991,448,3,0,0,0,3,0
168,0,0,3,9,0,37,356,2,0,1,1,1,0
271,1,0,3,5,52,1022,1174,10,0,0,0,2,0
218,0,1,1,13,4,712,502,5,0,1,0,2,3
152,0,0,1,10,27,805,969,9,0,3,0,2,0
145,1,0,4,13,35,890,304,5,0,0,1,3,0
258,1,0,1,2,28,1088,632,6,0,0,0,2,0
208,0,1,2,20,47,556,268,4,0,3,1,2,3
48,1,1,0,19,37,495,77,12,0,0,2,2,2
46,0,0,0,20,11,973,99,4,0,2,1,1,0
294,1,0,5,15,54,125,152,11,0,0,1,3,0
260,1,0,0,9,36,1095,483,11,0,0,0,2,0
175,1,0,3,13,53,544,852,2,0,0,0,2,0
14,0,0,3,3,10,1114,658,8,0,2,0,1,0
238,0,0,6,15,42,663,1125,7,0,3,0,3,0
68,1,1,1,19,15,867,147,3,0,0,1,1,3
279,1,1,1,6,18,779,140,7,0,0,1,2,3
192,0,1,4,11,59,102,776,11,0,3,0,3,3
125,1,1,5,20,38,716,862,9,0,0,0,3,3
207,1,0,0,9,26,1472,1065,8,0,0,0,2,0
34,0,1,4,2,54,516,1039,6,0,3,0,2,2
106,0,0,3,3,50,1107,912,1,0,3,0,1,0
80,1,1,2,17,2,571,548,2,0,0,0,1,3
96,1,0,6,14,16,618,1157,1,0,0,0,2,0
245,1,1,1,9,15,575,1083,7,0,0,0,2,3
141,1,0,2,19,27,1258,1107,9,0,0,0,3,0
158,0,1,4,20,24,738,829,6,0,3,0,3,3
156,1,0,4,11,23,638,786,2,0,0,0,3,0
191,0,1,5,14,32,1227,1080,10,0,3,0,3,3
22,0,0,1,17,13,417,93,12,0,2,1,2,0
74,1,0,6,1,2,1229,333,10,0,0,1,2,0
144,0,0,4,6,26,971,1131,2,0,3,0,2,0
93,1,0,3,16,50,899,64,7,0,0,2,2,0
207,0,1,1,14,58,110,291,11,0,3,1,3,3
84,0,0,3,19,35,1130,275,3,0,3,1,1,0
201,0,1,5,4,10,1047,1032,5,0,2,0,2,3
211,1,0,5,6,45,1442,274,11,0,0,1,3,0
129,1,1,2,1,56,631,519,6,0,0,0,2,3
264,1,0,4,2,23,1117,1122,7,0,0,0,3,0
53,0,0,0,6,6,1348,877,11,0,2,0,1,0
73,0,1,0,3,35,158,1062,6,0,3,0,1,3
219,0,0,1,1,58,1467,1,4,1,3,3,1,0
252,1,1,4,3,5,790,188,1,0,0,1,2,3
274,1,1,2,5,24,1326,1126,5,0,0,0,1,3
115,1,1,1,16,55,1221,553,3,0,0,0,2,3
236,0,1,3,16,52,1138,632,10,0,3,0,3,3
270,1,1,5,13,17,470,479,2,0,0,0,3,3
240,1,1,6,19,41,515,852,5,0,0,0,3,3
282,0,0,0,4,19,973,828,1,0,2,0,1,0
124,1,0,0,10,49,259,9,11,1,0,3,2,0
172,1,0,6,19,59,539,874,11,0,0,0,3,0
59,1,0,2,3,27,102,1014,10,0,0,0,1,0
103,1,1,3,20,5,1337,427,3,0,0,0,2,3
282,0,0,3,16,16,846,1143,8,0,2,0,3,0
72,1,0,3,18,21,1445,1064,10,0,0,0,2,0
297,0,0,1,19,25,569,1057,4,0,3,0,2,0
214,0,1,1,5,27,469,402,11,0,3,0,2,3
177,1,0,3,19,36,120,779,6,0,0,0,3,0
60,0,0,5,17,54,699,126,5,0,3,1,2,0
82,1,0,0,8,23,323,850,9,0,0,0,1,0
148,1,1,2,2,11,845,408,11,0,0,0,2,3
125,0,1,6,20,42,1243,473,6,0,3,0,3,3
116,0,0,0,4,3,1107,555,4,0,1,0,1,0
297,1,0,4,9,42,140,457,5,0,0,0,2,0
257,1,1,6,6,43,1227,616,6,0,0,0,3,3
28,1,0,3,4,14,1401,1137,1,0,0,0,0,0
22,1,1,5,3,13,640,362,11,0,0,1,2,2
184,1,0,6,2,28,909,34,5,0,0,2,2,0
11,1,0,3,10,9,902,1078,2,0,0,0,0,0
49,0,1,5,20,40,1262,959,3,0,3,0,2,2
194,1,1,5,3,32,508,1000,7,0,0,0,3,3
75,1,1,6,12,39,18,735,11,0,0,0,3,3
69,1,0,4,16,48,1281,595,7,0,0,0,3,0
168,0,1,1,10,12,580,841,11,0,2,0,2,3
19,0,0,5,3,51,1199,82,5,0,3,2,1,0
64,0,0,3,14,57,787,1137,11,0,3,0,2,0
216,1,0,5,18,4,1346,483,7,0,0,0,3,0
277,0,1,3,16,58,868,470,6,0,3,0,3,3
275,1,1,0,6,46,645,890,10,0,0,0,2,3
129,0,0,4,18,59,377,43,4,0,3,2,3,0
164,0,0,1,6,55,727,148,8,0,3,1,2,0
138,0,0,4,11,28,325,1135,10,0,3,0,3,0
193,1,1,2,8,59,661,320,1,0,0,1,1,3
91,1,1,4,16,44,1437,739,11,0,0,0,3,3
182,1,0,0,17,41,212,675,4,0,0,0,2,0
5,1,1,5,18,46,80,1017,5,0,0,0,2,2
196,0,0,4,13,28,578,40,3,0,3,2,3,0
209,0,0,1,19,18,1414,1184,10,0,2,0,3,0
87,0,0,0,6,59,722,1124,3,0,3,0,0,0
280,0,1,5,15,36,965,942,6,0,3,0,3,3
38,1,0,1,17,32,717,457,11,0,0,0,2,0
226,0,1,6,20,54,327,737,6,0,3,0,3,3
54,1,1,6,16,50,938,287,8,0,0,1,3,3
258,1,0,0,9,58,1145,1133,4,0,0,0,1,0
80,1,0,4,3,48,1049,1014,7,0,0,0,2,0
186,1,0,4,11,52,656,1018,4,0,0,0,3,0
295,0,0,4,7,53,1410,995,3,0,3,0,2,0
137,1,1,5,16,37,602,693,6,0,0,0,3,3
128,1,0,6,15,43,285,1127,12,0,0,0,3,0
271,0,1,1,4,42,149,648,1,0,3,0,1,3
243,0,0,0,7,59,1448,134,6,0,3,1,2,0
262,0,1,3,1,58,1172,410,10,0,3,0,2,3
191,0,0,0,5,34,362,341,5,0,3,1,1,0
281,0,1,5,8,36,143,737,2,0,3,0,2,3
81,0,1,1,14,6,469,943,2,0,2,0,1,3
116,0,0,6,11,30,285,928,11,0,3,0,3,0
173,0,0,4,16,27,1084,25,3,1,3,3,3,0
210,0,1,6,3,4,705,83,1,0,1,2,2,3
152,1,0,6,20,22,595,340,11,0,0,1,3,0
35,0,1,1,20,42,158,127,6,0,3,1,2,2
161,1,0,2,10,18,205,484,11,0,0,0,2,0
276,0,0,2,11,18,521,1025,7,0,2,0,3,0
30,0,0,5,5,20,868,658,4,0,3,0,1,0
300,1,0,1,11,12,937,196,12,0,0,1,3,0
153,0,1,1,1,14,1336,730,4,0,2,0,1,3
36,1,1,4,17,16,1468,559,5,0,0,0,2,2
283,0,0,0,15,25,593,211,10,0,3,1,3,0
172,1,1,5,15,18,619,868,8,0,0,0,3,3
110,0,0,4,19,38,500,917,1,0,3,0,3,0
100,1,0,0,19,25,90,294,1,0,0,1,1,0
194,0,1,4,17,57,1097,220,9,0,3,1,3,3
122,1,0,3,13,42,225,942,11,0,0,0,3,0
65,1,0,3,4,27,1231,58,4,0,0,2,0,0
51,0,0,2,12,56,1449,326,2,0,3,1,1,0
294,0,0,5,9,5,1132,338,1,0,2,1,2,0
219,0,1,5,16,52,1001,1008,9,0,3,0,3,3
73,0,1,1,15,15,679,985,2,0,2,0,1,3
153,1,1,3,18,38,162,900,12,0,0,0,3,3
39,0,0,3,18,8,588,62,8,0,2,2,2,0
104,0,0,1,6,32,1031,141,7,0,3,1,2,0
167,0,1,5,19,33,1140,1166,10,0,3,0,3,3
230,0,1,6,9,28,1179,83,2,0,3,2,2,3
87,1,1,1,8,55,35,224,7,0,0,1,1,3
181,1,1,6,1,58,147,560,1,0,0,0,2,3
244,0,1,4,9,53,900,348,1,0,3,1,2,3
290,1,0,6,12,29,103,889,10,0,0,0,3,0
216,1,1,2,13,38,1156,800,4,0,0,0,2,3
131,1,0,4,12,46,953,474,11,0,0,0,3,0
254,1,1,3,18,41,1413,709,1,0,0,0,2,3
216,1,0,2,20,8,488,301,6,0,0,1,3,0
223,1,1,2,16,25,300,906,6,0,0,0,3,3
181,1,1,1,17,46,1443,340,7,0,0,1,3,3
145,1,1,0,10,33,1386,786,4,0,0,0,1,3
277,0,0,4,20,48,1132,1029,10,0,3,0,3,0
194,0,0,3,2,27,542,813,2,0,3,0,1,0
188,1,1,5,5,2,168,1147,10,0,0,0,3,3
91,1,0,6,3,25,399,1189,8,0,0,0,2,0
235,0,0,3,14,47,871,226,7,0,3,1,3,0
89,1,1,0,11,11,103,1027,2,0,0,0,1,3
171,1,0,6,2,35,714,568,4,0,0,0,2,0
216,0,0,4,13,37,36,398,12,0,3,0,3,0
122,0,1,1,4,43,607,26,7,1,3,3,2,3
8,1,1,1,5,2,237,160,10,0,0,1,1,2
144,0,0,0,17,57,1302,1139,8,0,3,0,3,0
215,1,1,5,3,39,356,35,11,0,0,2,3,3
145,0,0,6,13,12,856,651,5,0,2,0,3,0
153,0,1,6,15,34,470,12,4,1,3,3,3,3
286,1,1,4,15,3,1330,729,10,0,0,0,3,3
106,1,1,2,4,12,714,284,9,0,0,1,2,3
51,0,1,2,19,17,1314,562,9,0,2,0,2,3
214,1,1,5,3,44,565,1156,2,0,0,0,2,3
219,1,1,4,10,41,1179,1193,10,0,0,0,3,3
153,1,0,2,8,42,1242,165,4,0,0,1,1,0
60,0,0,1,19,47,1494,1043,4,0,3,0,1,0
211,0,1,2,5,17,79,625,12,0,2,0,2,3
155,0,0,2,13,9,570,1190,7,0,2,0,3,0
155,0,0,4,11,42,880,422,5,0,3,0,3,0
77,0,0,5,15,1,1064,321,2,0,1,1,2,0
154,1,1,3,1,53,942,547,9,0,0,0,2,3
86,1,0,3,11,58,188,268,8,0,0,1,2,0
196,1,0,2,9,31,984,945,9,0,0,0,2,0
60,0,0,5,12,10,943,569,2,0,2,0,2,0
259,0,1,1,7,57,1314,938,6,0,3,0,2,3
254,0,0,1,11,1,1190,577,6,0,1,0,3,0
293,1,1,0,18,59,1477,795,9,0,0,0,3,3
30,0,0,6,1,40,559,456,11,0,3,0,2,0
275,0,1,3,6,30,118,38,4,0,3,2,1,3
282,1,0,4,2,59,1440,64,10,0,0,2,3,0
75,0,1,6,4,2,293,440,4,0,1,0,1,3
257,1,0,2,1,17,954,727,3,0,0,0,1,0
170,1,0,3,8,53,1098,680,1,0,0,0,1,0
264,1,0,5,8,24,443,548,2,0,0,0,2,0
204,1,0,5,4,4,547,1123,4,0,0,0,2,0
80,1,0,0,9,2,1054,671,2,0,0,0,0,0
141,1,0,6,11,19,374,207,9,0,0,1,3,0
153,0,1,6,9,15,862,405,6,0,2,0,3,3
160,1,0,0,6,9,888,509,9,0,0,0,2,0
82,0,0,0,4,56,271,191,1,0,3,1,0,0
89,1,0,4,8,18,1026,780,7,0,0,0,2,0
248,1,1,2,6,43,1196,279,9,0,0,1,2,3
287,1,1,1,8,15,747,561,1,0,0,0,1,3
194,0,0,1,3,32,1097,256,9,0,3,1,2,0
125,1,0,0,7,41,109,161,3,0,0,1,1,0
92,0,1,4,19,57,1463,318,3,0,3,1,2,3
11,0,1,6,11,34,831,249,6,0,3,1,3,2
212,0,0,3,1,6,766,1191,7,0,2,0,2,0
157,1,0,5,12,33,690,779,2,0,0,0,3,0
108,1,0,5,3,46,1276,182,8,0,0,1,3,0
182,1,1,3,2,16,906,657,7,0,0,0,2,3
65,0,1,1,5,12,1150,77,8,0,2,2,1,3
173,1,1,5,3,21,1422,519,12,0,0,0,3,3
182,0,0,6,1,24,1266,780,4,0,3,0,2,0
282,0,0,6,13,28,847,935,1,0,3,0,3,0
48,1,0,5,4,8,725,497,11,0,0,0,2,0
73,1,1,3,2,38,301,748,10,0,0,0,1,3
126,1,0,0,13,53,946,140,11,0,0,1,3,0
259,0,1,0,13,47,1028,831,6,0,3,0,3,3
49,0,1,3,18,52,966,707,3,0,3,0,1,2
52,0,0,6,17,25,646,576,2,0,3,0,2,0
218,0,0,5,20,51,636,260,5,0,3,1,3,0
201,0,0,6,10,42,819,142,4,0,3,1,2,0
97,1,1,5,12,6,198,1112,3,0,0,0,2,3
190,0,0,3,20,60,1189,564,8,0,3,0,3,0
56,1,0,1,1,14,1284,557,7,0,0,0,1,0
156,0,0,6,18,57,426,1198,11,0,3,0,3,0
35,1,1,5,17,50,157,9,7,1,0,3,3,2
197,0,0,5,15,38,434,965,10,0,3,0,3,0
103,1,1,5,7,37,1107,1083,4,0,0,0,2,3
290,0,0,1,4,22,599,824,2,0,3,0,1,0
28,1,0,0,10,8,96,334,5,0,0,1,0,0
194,0,1,1,1,5,46,682,2,0,2,0,1,3
78,1,1,4,1,58,336,172,2,0,0,1,1,3
284,1,1,3,15,35,1443,1115,3,0,0,0,2,3
129,0,1,4,14,32,530,498,7,0,3,0,3,3
25,0,0,5,1,41,1495,930,9,0,3,0,2,0
275,1,1,6,9,39,773,723,5,0,0,0,2,3
